"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1935361940379025657","Wed Jun 18 15:40:18 +0000 2025","0","jadinya see u yakkk @L_MarshaJKT48 @C_OnielJKT48 @C_IndahJKT48","1935361940379025657","","","in","","0","0","0","https://x.com/undefined/status/1935361940379025657","1767218860640579584",
"1935348553389658497","Wed Jun 18 15:25:44 +0000 2025","0","@deeedev1 @L_MarshaJKT48 Wkwkwk udah jadi siklus ya","1935358274817478925","","deeedev1","in","","0","0","0","https://x.com/undefined/status/1935358274817478925","1324418609825734656",
"1935348553389658497","Wed Jun 18 15:24:19 +0000 2025","0","@reiikachu_ @L_MarshaJKT48 kalo oleng aku janji lagi","1935357916351279511","","reiikachu_","in","","0","1","0","https://x.com/undefined/status/1935357916351279511","1900933883585327107",
"1935348553389658497","Wed Jun 18 15:09:07 +0000 2025","0","@deeedev1 @L_MarshaJKT48 Bohonnn","1935354091070439643","","deeedev1","in","","0","1","0","https://x.com/undefined/status/1935354091070439643","1324418609825734656",
"1933885939966947588","Wed Jun 18 15:07:32 +0000 2025","0","@L_MarshaJKT48 saya lagi kangen ni","1935353694960369805","","L_MarshaJKT48","in","","0","0","0","https://x.com/undefined/status/1935353694960369805","1822952217592430592",
"1935051110085181624","Wed Jun 18 15:06:39 +0000 2025","0","@ivannputraa__ @L_MarshaJKT48 asli wkwkw","1935353470992929219","","ivannputraa__","in","","0","0","0","https://x.com/undefined/status/1935353470992929219","51942721",
"1935051110085181624","Wed Jun 18 15:06:28 +0000 2025","0","@theyycallmebass @L_MarshaJKT48 mandatorynya emg dimusuhin gini ya?","1935353425367347549","","theyycallmebass","in","","0","0","0","https://x.com/undefined/status/1935353425367347549","51942721",
"1935344817762091213","Wed Jun 18 15:05:38 +0000 2025","1","@jackfrostt88 @L_MarshaJKT48 Jadii pengen beli Scarlett","1935353217749299533","","jackfrostt88","in","","0","0","0","https://x.com/undefined/status/1935353217749299533","1692504325174808576",
"1935344817762091213","Wed Jun 18 15:03:51 +0000 2025","2","@Michkenji_ @L_MarshaJKT48 Oalah itu Marsha toh","1935352767687835742","","Michkenji_","in","","0","0","0","https://x.com/undefined/status/1935352767687835742","1616715859267059713",
"1935344817762091213","Wed Jun 18 14:58:14 +0000 2025","0","@jackfrostt88 @L_MarshaJKT48 tengah yuk https://t.co/drw8dlchyq","1935351353330782581","https://pbs.twimg.com/media/Gtu_y0paQAMkK6_.jpg","Michkenji_","in","","0","0","0","https://x.com/undefined/status/1935351353330782581","1817249367893610496",
"1935245772196561046","Wed Jun 18 14:56:45 +0000 2025","3","@RK_9051 @A_GitaJKT48 @A_LuluJKT48 @F_OllaJKT48 @C_OnielJKT48 @A_ChristyJKT48 @L_MarshaJKT48 @Christyzer @Olla_TheMiracle @onielity_ofc @gitroops @marshaoshi_ @LunarianID Jetbus 2 Ya Bus nya SCTV","1935350981493145841","","RK_9051","in","","0","1","0","https://x.com/undefined/status/1935350981493145841","1701824104645718016",
"1935344817762091213","Wed Jun 18 14:53:46 +0000 2025","0","@jackfrostt88 @L_MarshaJKT48 samping oniel sebelah kiri ditengah tengahnya feni sama oniel","1935350230230409469","","jackfrostt88","in","","0","2","0","https://x.com/undefined/status/1935350230230409469","1817249367893610496",
"1935344817762091213","Wed Jun 18 14:48:14 +0000 2025","1","@jackfrostt88 @L_MarshaJKT48 Iyaa kann aku aja herann kok bisa bening gini","1935348837398495699","","jackfrostt88","in","","0","1","0","https://x.com/undefined/status/1935348837398495699","1692504325174808576",
"1935348759535472851","Wed Jun 18 14:47:55 +0000 2025","0","Ada siapa nih @L_MarshaJKT48 https://t.co/BvMVajf4n6","1935348759535472851","https://pbs.twimg.com/media/Gtu9cK4aQAArvE0.jpg","","in","","0","0","0","https://x.com/undefined/status/1935348759535472851","1569376304436498432",
"1935348553389658497","Wed Jun 18 14:47:06 +0000 2025","0","aku janji ga oleng lagi @L_MarshaJKT48","1935348553389658497","","","in","","0","1","0","https://x.com/undefined/status/1935348553389658497","1900933883585327107",
"1935344817762091213","Wed Jun 18 14:44:07 +0000 2025","2","@Michkenji_ @L_MarshaJKT48 Sumpah Marsha yang manasii ga keliatan sumpah","1935347802302988664","","Michkenji_","in","","0","1","0","https://x.com/undefined/status/1935347802302988664","1616715859267059713",
"1935347285686370470","Wed Jun 18 14:42:04 +0000 2025","0","kalcer bat tuh casing @L_MarshaJKT48","1935347285686370470","","","in","","0","0","0","https://x.com/undefined/status/1935347285686370470","1135878866268934146",
"1935347019071234316","Wed Jun 18 14:41:01 +0000 2025","1077"," 250617 @L_MarshaJKT48 SCTV Awards 2025. #Lunabrillante9 #MarshaJKT48 #マーシャレナテア https://t.co/9uS0q2cGGB","1935347019071234316","https://pbs.twimg.com/media/Gtu72rRbgAEXC8g.jpg","","in","","1","0","219","https://x.com/undefined/status/1935347019071234316","1404764056586657796",
"1935346281301606879","Wed Jun 18 14:38:05 +0000 2025","3","Konsonan Langit @L_MarshaJKT48 https://t.co/aWp3J9H1Ga","1935346281301606879","https://pbs.twimg.com/ext_tw_video_thumb/1935346218382802948/pu/img/f__x1QaRNNSmP2Hc.jpg","","in","","0","0","0","https://x.com/undefined/status/1935346281301606879","1856733398951493633",
"1935344817762091213","Wed Jun 18 14:37:32 +0000 2025","0","@jackfrostt88 @L_MarshaJKT48 hairdo nyaa kaya madam yuk di spv ini ","1935346145846571369","","jackfrostt88","in","","0","1","0","https://x.com/undefined/status/1935346145846571369","1817249367893610496",
"1935344817762091213","Wed Jun 18 14:32:16 +0000 2025","14","Aduhhh kamu orang mana sih kok bening banget??? Semangarrrr @L_MarshaJKT48 #PuntenSha","1935344817762091213","","","in","","0","2","0","https://x.com/undefined/status/1935344817762091213","1616715859267059713",
"1935317234580340831","Wed Jun 18 14:27:24 +0000 2025","8","@striofjr @L_MarshaJKT48 Udh tau dia kuping nya sepi malah make bahasa opet ","1935343593692217380","","striofjr","in","","0","1","1","https://x.com/undefined/status/1935343593692217380","1624995876736471040",
"1935340898084339876","Wed Jun 18 14:23:41 +0000 2025","1","@Michkenji_ @L_MarshaJKT48 @A_GitaJKT48 Keliatan","1935342660107313232","","Michkenji_","in","","0","0","0","https://x.com/undefined/status/1935342660107313232","1787435086230798336",
